"shot_id","shot_made_flag"
1293,0.335042774677277
1295,0.373356282711029
1319,0.681769788265228
1320,0.407601475715637
1321,0.649414658546448
1322,0.584559142589569
1334,0.2727130651474
1351,0.739425182342529
1373,0.344695597887039
1375,0.364097356796265
1380,0.439594238996506
1382,0.622762858867645
1385,0.471192240715027
1399,0.375754773616791
1403,0.854087054729462
1428,0.336348474025726
1434,0.330039829015732
1444,0.884227573871613
1448,0.380221605300903
1466,0.656135857105255
1476,0.40223890542984
1478,0.391234993934631
1485,0.386054933071136
1491,0.653014838695526
1494,0.566414535045624
1500,0.447399109601974
1501,0.565203666687012
1503,0.406484752893448
1519,0.676092505455017
1524,0.394633561372757
1529,0.633406937122345
1533,0.741219878196716
1538,0.88413804769516
1539,0.373824745416641
1546,0.479215830564499
1555,0.374667584896088
1559,0.374573677778244
1563,0.575213491916656
1565,0.689548015594482
1574,0.372066617012024
1591,0.359656065702438
1594,0.341511994600296
1605,0.35422095656395
1611,0.404040277004242
1614,0.399843513965607
1620,0.394935667514801
1626,0.348708868026733
1630,0.398854583501816
1632,0.366776406764984
1634,0.379753589630127
1643,0.371350198984146
1651,0.403611183166504
1655,0.382893890142441
1658,0.338773399591446
1659,0.394837468862534
1665,0.380626201629639
1675,0.388978153467178
1680,0.815300941467285
1690,0.388077884912491
1696,0.350243389606476
1714,0.34507218003273
1721,0.38776969909668
1726,0.394729614257812
1728,0.392138719558716
1734,0.392357289791107
1735,0.351036310195923
1740,0.380051225423813
1744,0.656021654605865
1747,0.380096346139908
1752,0.354141503572464
1763,0.676222324371338
1765,0.674813210964203
1769,0.387439161539078
1785,0.563828527927399
1787,0.359178811311722
1788,0.458025902509689
1793,0.365662962198257
1800,0.381679713726044
1825,0.410123497247696
1826,0.684524595737457
1834,0.333360612392426
1843,0.352371156215668
1844,0.347707569599152
1848,0.380087465047836
1849,0.452498286962509
1860,0.459552496671677
1863,0.458040416240692
1875,0.547921597957611
1883,0.396128535270691
1890,0.378539890050888
1892,0.391998499631882
1893,0.404416054487228
1897,0.376551657915115
1905,0.397696822881699
1908,0.546481132507324
1931,0.357304573059082
1940,0.828675866127014
1943,0.384517788887024
1947,0.268402725458145
1965,0.599250733852386
1967,0.400110810995102
1968,0.40507510304451
1972,0.674003958702087
1982,0.351747244596481
1985,0.355724483728409
2005,0.649157106876373
2010,0.646591424942017
2021,0.400119692087173
2024,0.633185923099518
2036,0.392900854349136
2043,0.542881429195404
2047,0.472689032554626
2049,0.380100548267365
2055,0.341323375701904
2065,0.392579406499863
2066,0.355169326066971
2070,0.335474133491516
2077,0.853326559066772
2085,0.612402200698853
2095,0.49000871181488
2097,0.651448845863342
2108,0.45883908867836
2112,0.582544565200806
2113,0.63893461227417
2122,0.248986586928368
2139,0.386959195137024
2144,0.533933222293854
2146,0.346459060907364
2148,0.219720542430878
2149,0.743645012378693
2157,0.375874102115631
2159,0.372139573097229
2168,0.3837750852108
2176,0.431052714586258
2178,0.660162210464478
2181,0.331841170787811
2187,0.63836395740509
2188,0.348110258579254
2190,0.354018062353134
2194,0.45014500617981
2197,0.348628461360931
2214,0.338180780410767
2217,0.210808351635933
2222,0.389702975749969
2223,0.352729290723801
2226,0.368224918842316
2230,0.7384272813797
2240,0.463230818510056
2247,0.35384613275528
2250,0.370293825864792
2259,0.522086143493652
2262,0.390746474266052
2266,0.359895288944244
2305,0.366926699876785
2310,0.365496397018433
2313,0.450458139181137
2319,0.634349346160889
2320,0.561217904090881
2345,0.352216213941574
2350,0.671408712863922
2356,0.364464730024338
2360,0.487189263105392
2370,0.400207132101059
2386,0.362329959869385
2398,0.32765257358551
2414,0.647759318351746
2435,0.707918584346771
2439,0.460153430700302
2446,0.696430087089539
2458,0.367781192064285
2465,0.398553997278214
2466,0.407129794359207
2470,0.378370732069016
2495,0.678712606430054
2501,0.368378698825836
2507,0.35450005531311
2533,0.228347286581993
2537,0.379688203334808
2538,0.35435351729393
2541,0.33866211771965
2542,0.70673131942749
2544,0.645370543003082
2554,0.322212100028992
2555,0.31421035528183
2565,0.501940965652466
2575,0.687379598617554
2586,0.461206495761871
2588,0.362252712249756
2594,0.664618015289307
2617,0.460823208093643
2618,0.349890202283859
2623,0.873553931713104
2631,0.46083465218544
2640,0.346945226192474
2642,0.695225715637207
2647,0.388121485710144
2663,0.389425694942474
2664,0.37094047665596
2676,0.39485427737236
2680,0.881994843482971
2681,0.406498074531555
2691,0.36738058924675
2693,0.387599349021912
2695,0.474266022443771
2704,0.358193755149841
2708,0.356631517410278
2709,0.876464247703552
2717,0.704340994358063
2722,0.397970587015152
2728,0.346766710281372
2732,0.695655584335327
2743,0.386309772729874
2752,0.359227955341339
2757,0.683609545230865
2761,0.445579320192337
2769,0.335053116083145
2771,0.421701610088348
2774,0.408409535884857
2776,0.387738168239594
2781,0.349095284938812
2793,0.36537379026413
2799,0.331701308488846
2803,0.353341847658157
2811,0.363030284643173
2818,0.384875148534775
2824,0.473137885332108
2828,0.698765873908997
2829,0.392400741577148
2830,0.392569303512573
2842,0.669843077659607
2847,0.756540238857269
2848,0.368462979793549
2868,0.347796350717545
2870,0.329590976238251
2885,0.239333927631378
2886,0.386818826198578
2889,0.518917679786682
2903,0.393359780311584
2904,0.679632306098938
2918,0.648430109024048
2919,0.379517465829849
2922,0.410238265991211
2923,0.360458165407181
2931,0.345062077045441
2945,0.390031725168228
2955,0.383504271507263
2957,0.66213321685791
2960,0.697100639343262
2963,0.343859910964966
2966,0.829752743244171
2972,0.603103637695312
2974,0.366435170173645
2982,0.34485051035881
2984,0.601350545883179
3016,0.463818162679672
3021,0.362081915140152
3023,0.824978411197662
3025,0.399312108755112
3029,0.335058808326721
3034,0.682332813739777
3038,0.383997023105621
3040,0.402328968048096
3051,0.637347102165222
3062,0.355640202760696
3069,0.36481100320816
3071,0.344506323337555
3076,0.880069613456726
3079,0.358020126819611
3081,0.34575492143631
3082,0.401408493518829
3084,0.660425245761871
3098,0.358491808176041
3104,0.394131749868393
3105,0.385996758937836
3114,0.68442040681839
3118,0.403685390949249
3122,0.33464902639389
3132,0.340950757265091
3138,0.407775670289993
3141,0.462452501058578
3156,0.658030807971954
3162,0.680463016033173
3167,0.346604615449905
3170,0.371961355209351
3171,0.353802084922791
3172,0.365045040845871
3176,0.883535325527191
3180,0.378723800182343
3189,0.347721248865128
3198,0.360947400331497
3206,0.386631280183792
3215,0.395550549030304
3222,0.65956574678421
3228,0.381581902503967
3229,0.370152115821838
3232,0.293516784906387
3233,0.347137212753296
3238,0.375856935977936
3256,0.477742284536362
3264,0.534313440322876
3273,0.396745383739471
3275,0.603732287883759
3285,0.621048629283905
3289,0.335422247648239
3294,0.349957466125488
3306,0.375179946422577
3311,0.669479668140411
3318,0.39956670999527
3322,0.56693571805954
3324,0.394097059965134
3334,0.555798947811127
3341,0.399609118700027
3345,0.348952114582062
3346,0.869517266750336
3352,0.359332710504532
3368,0.380726397037506
3371,0.204417020082474
3372,0.395001232624054
3375,0.395389199256897
3384,0.37314510345459
3387,0.345183134078979
3393,0.394436091184616
3406,0.400948822498322
3411,0.581195652484894
3412,0.629564821720123
3414,0.548777043819427
3417,0.633338987827301
3420,0.693633317947388
3423,0.69755631685257
3436,0.354637980461121
3438,0.729071497917175
3442,0.34509152173996
3443,0.40705069899559
3451,0.339432507753372
3461,0.394134521484375
3489,0.341114521026611
3491,0.526841580867767
3510,0.597844183444977
3515,0.53802615404129
3527,0.379096835851669
3530,0.445472180843353
3540,0.333755761384964
3582,0.303755670785904
3604,0.426472991704941
3605,0.335137993097305
3609,0.359553009271622
3624,0.247085466980934
3628,0.690666496753693
3630,0.336569875478745
3641,0.333450675010681
3642,0.327975630760193
3648,0.365864545106888
3650,0.874072670936584
3652,0.881062567234039
3660,0.392752826213837
3664,0.355912506580353
3670,0.372659236192703
3672,0.398425102233887
3680,0.438412338495255
3682,0.866030275821686
3685,0.574840664863586
3686,0.358554631471634
3689,0.390744149684906
3705,0.386798679828644
3712,0.355900824069977
3713,0.367029756307602
3719,0.344293743371964
3721,0.370027393102646
3723,0.599905490875244
3724,0.33011132478714
3727,0.351091861724854
3733,0.525493860244751
3734,0.406952202320099
3742,0.374546259641647
3770,0.305702686309814
3777,0.338523924350739
3778,0.343693196773529
3780,0.368486940860748
3783,0.389996290206909
3784,0.379568159580231
3788,0.371533989906311
3790,0.369569450616837
3794,0.371440917253494
3795,0.402154088020325
3796,0.395999491214752
3801,0.497024774551392
3806,0.405362188816071
3813,0.408930629491806
3814,0.406429678201675
3818,0.590652167797089
3824,0.388339966535568
3836,0.404373615980148
3853,0.403093963861465
3855,0.358093768358231
3858,0.44763919711113
3861,0.686408221721649
3866,0.352435916662216
3870,0.382847428321838
3874,0.880233347415924
3876,0.341979056596756
3878,0.34716409444809
3890,0.377998381853104
3900,0.859412610530853
3904,0.359161585569382
3906,0.366284042596817
3907,0.362268060445786
3908,0.35371994972229
3912,0.435226678848267
3918,0.886809706687927
3923,0.877588510513306
3924,0.366280734539032
3925,0.339347451925278
3927,0.585756540298462
3955,0.878063142299652
3964,0.453669130802155
3969,0.432586401700974
3974,0.685929715633392
3976,0.455141425132751
3984,0.342199623584747
3991,0.376395791769028
3993,0.877715885639191
4009,0.344123959541321
4011,0.404679208993912
4020,0.399975270032883
4033,0.358326077461243
4041,0.388442873954773
4045,0.842025578022003
4052,0.439119637012482
4055,0.375013440847397
4056,0.391210168600082
4057,0.394659996032715
4067,0.873693227767944
4069,0.391509205102921
4077,0.363511562347412
4094,0.365067094564438
4095,0.362476289272308
4100,0.399462282657623
4119,0.386642783880234
4130,0.600447654724121
4131,0.386842906475067
4132,0.537584185600281
4134,0.600426495075226
4137,0.805292189121246
4138,0.386707156896591
4143,0.348045021295547
4145,0.416468650102615
4148,0.383877575397491
4163,0.219245821237564
4166,0.363951027393341
4169,0.693820774555206
4170,0.391359806060791
4174,0.445080488920212
4180,0.370272427797318
4199,0.866951167583466
4201,0.358194291591644
4203,0.353376358747482
4210,0.100080601871014
4211,0.360819846391678
4213,0.879214107990265
4225,0.369904607534409
4235,0.339778661727905
4242,0.375713557004929
4245,0.368469417095184
4250,0.409124165773392
4252,0.404716610908508
4254,0.433310717344284
4263,0.436684727668762
4264,0.435244619846344
4268,0.344294428825378
4270,0.401278644800186
4282,0.687907040119171
4283,0.374817460775375
4291,0.37216791510582
4304,0.395249724388123
4306,0.350109696388245
4309,0.357917249202728
4310,0.372074484825134
4313,0.334153681993484
4314,0.379987269639969
4315,0.364444881677628
4321,0.369017899036407
4324,0.360528230667114
4325,0.382178753614426
4328,0.370854020118713
4329,0.336485862731934
4332,0.383351981639862
4337,0.376169264316559
4342,0.396071523427963
4344,0.407799273729324
4352,0.379400044679642
4355,0.329595744609833
4366,0.347970485687256
4371,0.380414068698883
4372,0.377618402242661
4376,0.364896386861801
4384,0.36700826883316
4387,0.369773715734482
4389,0.381692916154861
4390,0.363202840089798
4406,0.321043074131012
4407,0.745130598545074
4409,0.881776630878448
4410,0.702493727207184
4424,0.391897410154343
4434,0.374990969896317
4452,0.422859877347946
4460,0.362778842449188
4470,0.668827652931213
4480,0.371503680944443
4496,0.888733506202698
4503,0.360717624425888
4512,0.387150287628174
4518,0.66942685842514
4519,0.367543607950211
4522,0.351520270109177
4525,0.369908094406128
4537,0.560215473175049
4546,0.335344612598419
4547,0.86206591129303
4553,0.393805712461472
4556,0.366966396570206
4558,0.63710355758667
4563,0.211880087852478
4568,0.354295194149017
4574,0.681084394454956
4578,0.328353106975555
4587,0.367487758398056
4592,0.528718650341034
4610,0.362207680940628
4615,0.47331377863884
4619,0.367836207151413
4620,0.519663631916046
4625,0.602774858474731
4635,0.368537247180939
4636,0.382336646318436
4641,0.3765968978405
4650,0.363550424575806
4653,0.835304379463196
4665,0.363938957452774
4668,0.869106292724609
4669,0.30925241112709
4670,0.362795442342758
4674,0.353921800851822
4675,0.384012430906296
4676,0.350217133760452
4679,0.351303219795227
4680,0.843396306037903
4686,0.350520074367523
4699,0.393713802099228
4713,0.660205185413361
4718,0.37028643488884
4721,0.363625198602676
4722,0.36725789308548
4724,0.382530003786087
4730,0.869445443153381
4731,0.372046887874603
4735,0.35699388384819
4743,0.335434705018997
4745,0.344669073820114
4746,0.578765213489532
4747,0.369649887084961
4748,0.378993391990662
4769,0.375801295042038
4771,0.359420835971832
4774,0.36202535033226
4784,0.373917728662491
4797,0.38925701379776
4801,0.600388169288635
4804,0.217861652374268
4820,0.3555928170681
4833,0.383897751569748
4834,0.355949729681015
4851,0.349706947803497
4859,0.343616783618927
4860,0.866780519485474
4863,0.371319621801376
4873,0.369566828012466
4881,0.346295773983002
4892,0.353617191314697
4908,0.440931171178818
4911,0.349831700325012
4915,0.326326191425323
4922,0.362604051828384
4929,0.446802228689194
4936,0.331884652376175
4939,0.407745391130447
4951,0.349778443574905
4956,0.363237231969833
4961,0.39930647611618
4964,0.355846405029297
4981,0.384461760520935
4991,0.878832221031189
4992,0.36667862534523
4997,0.381873100996017
5004,0.349949449300766
5010,0.358383297920227
5012,0.395680457353592
5015,0.207023680210114
5020,0.382269442081451
5030,0.391388356685638
5051,0.877557516098022
5052,0.451084047555923
5057,0.660502135753632
5058,0.465963572263718
5060,0.388989925384521
5061,0.368104994297028
5064,0.460245430469513
5078,0.439046829938889
5080,0.428188383579254
5088,0.389025926589966
5089,0.720467627048492
5090,0.369256377220154
5103,0.869275093078613
5108,0.378700375556946
5114,0.372218668460846
5115,0.38898828625679
5124,0.60108482837677
5137,0.45705646276474
5139,0.370309352874756
5144,0.375932246446609
5149,0.756613969802856
5157,0.367736965417862
5163,0.35796445608139
5174,0.371962815523148
5176,0.462299108505249
5179,0.344579666852951
5186,0.467421233654022
5203,0.638948142528534
5204,0.704002559185028
5206,0.327628374099731
5207,0.561215579509735
5220,0.389622002840042
5221,0.694419920444489
5224,0.354425966739655
5227,0.34135690331459
5229,0.337051838636398
5232,0.831103682518005
5240,0.741865694522858
5242,0.535519897937775
5243,0.354551464319229
5245,0.605352640151978
5248,0.450783759355545
5249,0.334328591823578
5254,0.373511284589767
5269,0.384908348321915
5272,0.36870402097702
5276,0.363179385662079
5286,0.684350669384003
5290,0.351397812366486
5308,0.40621879696846
5316,0.371029913425446
5318,0.447064489126205
5319,0.349086821079254
5320,0.581421852111816
5322,0.322253614664078
5324,0.349888294935226
5331,0.591806352138519
5336,0.872938513755798
5344,0.437053442001343
5354,0.354319453239441
5356,0.0929452478885651
5358,0.349988996982574
5361,0.387747913599014
5365,0.744886934757233
5370,0.528702735900879
5376,0.3517165184021
5383,0.373413324356079
5384,0.387897789478302
5385,0.385105580091476
5393,0.706232726573944
5397,0.345678389072418
5398,0.383899211883545
5402,0.380593568086624
5407,0.636588275432587
5409,0.367151916027069
5425,0.451084047555923
5428,0.730560839176178
5430,0.393018543720245
5442,0.388741075992584
5447,0.456128984689713
5470,0.368715941905975
5485,0.349752843379974
5493,0.350855678319931
5502,0.530225515365601
5504,0.337287664413452
5517,0.328474998474121
5522,0.392494440078735
5527,0.698335886001587
5528,0.35166534781456
5536,0.495061963796616
5545,0.342784821987152
5576,0.35618931055069
5577,0.353136271238327
5592,0.344757795333862
5594,0.344364941120148
5595,0.3561632335186
5596,0.339587450027466
5599,0.414348989725113
5606,0.450783759355545
5617,0.345783948898315
5625,0.618060827255249
5626,0.340908139944077
5627,0.679763972759247
5642,0.662587821483612
5659,0.868347823619843
5664,0.675210475921631
5666,0.616246998310089
5671,0.361970543861389
5674,0.382943689823151
5677,0.545098423957825
5681,0.339968264102936
5683,0.0913097783923149
5700,0.458529680967331
5713,0.468631356954575
5715,0.468631356954575
5718,0.343270033597946
5726,0.524740874767303
5738,0.352574825286865
5741,0.616870880126953
5743,0.623220503330231
5753,0.44496876001358
5761,0.348153382539749
5789,0.594745993614197
5797,0.34077861905098
5803,0.351468235254288
5810,0.463504374027252
5813,0.38269630074501
5817,0.351153403520584
5818,0.421380817890167
5822,0.3454430103302
5829,0.494843810796738
5846,0.483262121677399
5847,0.336442112922668
5854,0.341104865074158
5858,0.45489826798439
5863,0.337736487388611
5869,0.352053374052048
5870,0.362197041511536
5876,0.210662677884102
5881,0.344567865133286
5901,0.347117841243744
5922,0.530064582824707
5928,0.711851060390472
5933,0.424270212650299
5934,0.702250957489014
5946,0.387153416872025
5951,0.341438561677933
5955,0.337354898452759
5956,0.839609742164612
5965,0.355107963085175
5972,0.384560257196426
5981,0.349531203508377
5997,0.452331513166428
6005,0.333478838205338
6009,0.32607090473175
6010,0.365916043519974
6015,0.344090849161148
6039,0.342814892530441
6047,0.677282989025116
6051,0.0918765887618065
6056,0.388869196176529
6061,0.365451276302338
6064,0.334153652191162
6065,0.388647347688675
6070,0.374838560819626
6085,0.700578510761261
6086,0.280096918344498
6091,0.714956998825073
6097,0.350023835897446
6099,0.458837687969208
6104,0.674064874649048
6108,0.458837687969208
6109,0.458837687969208
6124,0.639806807041168
6142,0.69891369342804
6144,0.362839728593826
6150,0.357007443904877
6154,0.456931799650192
6155,0.371778249740601
6156,0.879318535327911
6158,0.358823120594025
6159,0.871584236621857
6169,0.674343049526215
6170,0.0831417366862297
6179,0.377292186021805
6184,0.531631767749786
6186,0.841288566589355
6204,0.154437661170959
6230,0.454801976680756
6231,0.387072682380676
6232,0.84858626127243
6235,0.366933137178421
6237,0.647665023803711
6239,0.361696779727936
6263,0.437674194574356
6265,0.354176193475723
6270,0.529901146888733
6271,0.338295340538025
6278,0.455439209938049
6279,0.657898664474487
6288,0.364612728357315
6294,0.392105728387833
6295,0.346231400966644
6302,0.570052146911621
6306,0.336670845746994
6322,0.834499478340149
6324,0.389506042003632
6327,0.346152752637863
6331,0.458774030208588
6334,0.38650918006897
6338,0.595117747783661
6339,0.592855036258698
6362,0.372658222913742
6372,0.442174404859543
6375,0.639289498329163
6393,0.34517827630043
6394,0.453212887048721
6405,0.884767591953278
6406,0.520029902458191
6416,0.573680222034454
6421,0.448133766651154
6422,0.332038223743439
6440,0.878952085971832
6457,0.697054505348206
6460,0.571373045444489
6463,0.447567731142044
6474,0.702074408531189
6476,0.39930647611618
6477,0.370153516530991
6482,0.708265364170074
6488,0.375124037265778
6489,0.354391008615494
6494,0.347714215517044
6499,0.578955054283142
6507,0.330647468566895
6524,0.347518295049667
6527,0.313180327415466
6531,0.322145342826843
6536,0.442551225423813
6538,0.170749366283417
6542,0.598237156867981
6565,0.374749928712845
6584,0.390147984027863
6588,0.387095034122467
6597,0.377947896718979
6603,0.700619697570801
6609,0.681453764438629
6613,0.696150243282318
6622,0.368476957082748
6630,0.364019274711609
6637,0.354126632213593
6639,0.702284038066864
6640,0.305480748414993
6646,0.383051246404648
6647,0.462836414575577
6648,0.889877736568451
6669,0.35923171043396
6680,0.342308729887009
6681,0.360003173351288
6684,0.150133728981018
6693,0.381974875926971
6694,0.343240052461624
6704,0.348963707685471
6706,0.421524703502655
6710,0.39442104101181
6713,0.396767109632492
6718,0.344707429409027
6732,0.37965714931488
6737,0.388885468244553
6739,0.341374337673187
6742,0.413125187158585
6746,0.569997668266296
6753,0.371607691049576
6771,0.34300833940506
6784,0.344404995441437
6790,0.878189444541931
6795,0.442333728075027
6807,0.366358071565628
6808,0.378159135580063
6818,0.349012106657028
6823,0.373517960309982
6830,0.464367121458054
6831,0.445183277130127
6832,0.371012002229691
6836,0.394234329462051
6846,0.356990486383438
6850,0.366002768278122
6854,0.374914646148682
6868,0.701359689235687
6876,0.53071665763855
6877,0.618556082248688
6881,0.205499038100243
6882,0.353178173303604
6884,0.391797184944153
6886,0.376484036445618
6901,0.36281219124794
6910,0.365604490041733
6913,0.369534611701965
6914,0.660869061946869
6918,0.702176570892334
6930,0.569737732410431
6941,0.353770524263382
6944,0.559835612773895
6945,0.359880030155182
6947,0.452330678701401
6949,0.694787085056305
6952,0.457183629274368
6963,0.547966361045837
6964,0.668779969215393
6972,0.68050479888916
6979,0.559191524982452
6981,0.354651153087616
6988,0.696386396884918
6990,0.395399451255798
6998,0.386702805757523
7004,0.381892651319504
7016,0.558089375495911
7027,0.362726271152496
7042,0.362017303705215
7056,0.345506489276886
7061,0.345136284828186
7069,0.575134932994843
7071,0.390433341264725
7088,0.606907963752747
7099,0.400039911270142
7108,0.384884893894196
7121,0.730208814144135
7125,0.697564721107483
7136,0.531370997428894
7149,0.592076599597931
7150,0.536664307117462
7151,0.341721266508102
7167,0.385276407003403
7177,0.679538011550903
7178,0.281401455402374
7183,0.583995044231415
7186,0.390728801488876
7190,0.342653185129166
7201,0.401527881622314
7202,0.36592423915863
7207,0.349481016397476
7213,0.36806121468544
7224,0.581692159175873
7225,0.363248556852341
7233,0.367318779230118
7239,0.361961930990219
7246,0.357014656066895
7248,0.38368621468544
7261,0.449372917413712
7264,0.359965652227402
7266,0.347881019115448
7274,0.336144387722015
7279,0.380888044834137
7293,0.36447548866272
7315,0.327022165060043
7322,0.397670894861221
7326,0.742490708827972
7341,0.361481964588165
7363,0.439844697713852
7365,0.584941685199738
7371,0.369021594524384
7377,0.392749667167664
7393,0.692266464233398
7405,0.35041943192482
7410,0.417872458696365
7434,0.594901621341705
7438,0.361774176359177
7447,0.588780283927917
7450,0.671508550643921
7452,0.374744057655334
7453,0.288909554481506
7455,0.344410836696625
7456,0.356477588415146
7457,0.858258485794067
7466,0.453269213438034
7470,0.699476003646851
7474,0.384833157062531
7487,0.521289885044098
7488,0.400780260562897
7492,0.635124742984772
7496,0.369125455617905
7501,0.567166268825531
7505,0.542489469051361
7512,0.330578148365021
7526,0.566195070743561
7536,0.542986452579498
7538,0.669601798057556
7539,0.406559854745865
7544,0.687072992324829
7554,0.501566350460052
7564,0.361570835113525
7566,0.58369517326355
7580,0.573235511779785
7581,0.66026097536087
7584,0.395321518182755
7587,0.353458851575851
7589,0.39544004201889
7590,0.405215680599213
7594,0.558748006820679
7597,0.382966488599777
7602,0.836182653903961
7603,0.368371933698654
7605,0.578984975814819
7609,0.389231562614441
7613,0.403201073408127
7619,0.345861464738846
7625,0.360930413007736
7626,0.482490569353104
7636,0.482490569353104
7639,0.702899992465973
7641,0.383640140295029
7643,0.815293848514557
7644,0.367208570241928
7657,0.379992991685867
7661,0.608859300613403
7666,0.35429573059082
7673,0.383283108472824
7683,0.437757909297943
7685,0.388276129961014
7699,0.359017670154572
7704,0.606796145439148
7705,0.556995153427124
7708,0.569431662559509
7728,0.353174209594727
7733,0.37816971540451
7741,0.400889813899994
7743,0.3913554251194
7745,0.35262343287468
7754,0.603285372257233
7756,0.345435291528702
7757,0.386349320411682
7770,0.565712571144104
7773,0.879078269004822
7774,0.387502074241638
7776,0.655992090702057
7777,0.354702025651932
7778,0.371324777603149
7781,0.4367496073246
7784,0.379362642765045
7789,0.758718371391296
7794,0.547719597816467
7799,0.393115341663361
7801,0.605277299880981
7818,0.327329754829407
7823,0.385122805833817
7828,0.389043629169464
7832,0.388197898864746
7839,0.393990218639374
7851,0.626303136348724
7856,0.39615535736084
7868,0.418881922960281
7869,0.20760340988636
7872,0.360690921545029
7874,0.338166475296021
7878,0.350430697202682
7888,0.400114327669144
7913,0.34693717956543
7923,0.406690031290054
7925,0.445927798748016
7926,0.56471574306488
7938,0.35673126578331
7942,0.68267959356308
7945,0.377236843109131
7954,0.575203955173492
7963,0.357420682907104
7969,0.399353682994843
7970,0.450661987066269
7977,0.45609039068222
7981,0.357408553361893
7990,0.339712560176849
8020,0.5512455701828
8023,0.368260264396667
8025,0.508298516273499
8034,0.457493394613266
8039,0.397548824548721
8046,0.375890702009201
